%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1779681615027176137,0,1779681614963517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681614963517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615030215604,0,1779681615020517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473628282546997,0.7621819972991943
1779681615040615420,0,1779681615090358923,map,odom,-0.0061938366095668895,0.001642262880932092,0.0,0.0,0.0,-0.0007820433111545743,0.999999694204083
1779681615052086104,0,1779681615020517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615020517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615090349362,0,1779681615054517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473815441131592,0.7621660828590393
1779681615090733307,0,1779681615140360899,map,odom,-0.0061938366095668895,0.001642262880932092,0.0,0.0,0.0,-0.0007820433111545743,0.999999694204083
1779681615111520638,0,1779681615054517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615054517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615122693605,0,1779681615109517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6474078893661499,0.7621437311172485
1779681615140691805,0,1779681615190366706,map,odom,-0.0061938366095668895,0.001642262880932092,0.0,0.0,0.0,-0.0007820433111545743,0.999999694204083
1779681615145637052,0,1779681615109517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615109517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615184684612,0,1779681615143517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6474153399467468,0.7621373534202576
1779681615190709613,0,1779681615240424997,map,odom,-0.0061938366095668895,0.001642262880932092,0.0,0.0,0.0,-0.0007820433111545743,0.999999694204083
1779681615204643715,0,1779681615143517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615143517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615208591589,0,1779681615196517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6473644375801086,0.7621806263923645
1779681615231001387,0,1779681615196517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615196517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615240699758,0,1779681615290368093,map,odom,-0.0061938366095668895,0.001642262880932092,0.0,0.0,0.0,-0.0007820433111545743,0.999999694204083
1779681615269422903,0,1779681615230517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473920345306396,0.7621572017669678
1779681615288484025,0,1779681615230517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615230517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615290544148,0,1779681615340357216,map,odom,-0.0061938366095668895,0.001642262880932092,0.0,0.0,0.0,-0.0007820433111545743,0.999999694204083
1779681615299591677,0,1779681615287517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.647447407245636,0.76211017370224
1779681615320471665,0,1779681615287517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615287517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6771686422274821,0.20259434007005708,0.2027557356418874,0.677708104584624
1779681615340929676,0,1779681615390468221,map,odom,-0.0061938366095668895,0.001642262880932092,0.0,0.0,0.0,-0.0007820433111545743,0.999999694204083
1779681615361889379,0,1779681615321517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6474178433418274,0.7621352076530457
1779681615384169164,0,1779681615321517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615321517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615387149059,0,1779681615372517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.647436261177063,0.7621195912361145
1779681615390525922,0,1779681615440355724,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615404581390,0,1779681615372517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615372517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615440651714,0,1779681615490363911,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615447189829,0,1779681615406517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6474173069000244,0.7621356844902039
1779681615472674881,0,1779681615406517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615406517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615473730664,0,1779681615465517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6473878026008606,0.7621607780456543
1779681615490558177,0,1779681615540355209,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615492833199,0,1779681615465517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615465517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615531920373,0,1779681615499517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6474021673202515,0.7621485590934753
1779681615540494075,0,1779681615590351806,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615553613683,0,1779681615499517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615499517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615581074452,0,1779681615570517095,odom,base_footprint,1.0488649606704712,2.0696089267730713,0.0,0.0,0.0,0.6474513411521912,0.7621067762374878
1779681615590645384,0,1779681615640356065,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615602428032,0,1779681615570517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615570517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6771686422274821,0.20259434007005708,0.2027557356418874,0.677708104584624
1779681615640487900,0,1779681615690352898,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615640764759,0,1779681615604517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6474185585975647,0.7621346712112427
1779681615666312792,0,1779681615604517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615604517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615672417076,0,1779681615661517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6473419666290283,0.7621996998786926
1779681615690475388,0,1779681615740351803,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615701944182,0,1779681615661517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615661517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615733515444,0,1779681615695517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473847031593323,0.7621634006500244
1779681615740484655,0,1779681615790354283,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615752381600,0,1779681615695517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615695517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615757691911,0,1779681615746517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6474378108978271,0.7621182799339294
1779681615780809088,0,1779681615746517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615746517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615790476201,0,1779681615840354484,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615818833993,0,1779681615780517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6474093198776245,0.7621424794197083
1779681615840521330,0,1779681615890357637,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615842104150,0,1779681615780517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615780517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615842707421,0,1779681615833517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6474394202232361,0.7621169686317444
1779681615864497661,0,1779681615833517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615833517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615890557549,0,1779681615940356421,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615903143514,0,1779681615867517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6474231481552124,0.7621307373046875
1779681615922428269,0,1779681615867517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615867517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681615932844913,0,1779681615921517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473918557167053,0.7621573209762573
1779681615940460116,0,1779681615990355761,map,odom,-0.010883784497433026,0.004834769404429035,0.0,0.0,0.0,-0.001563205468521853,0.9999987781935852
1779681615954487236,0,1779681615921517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681615921517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6771686422274821,0.20259434007005708,0.2027557356418874,0.677708104584624
1779681615990479683,0,1779681616040357480,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681615993635642,0,1779681615955517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.647398829460144,0.7621514201164246
1779681616015409614,0,1779681615955517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681615955517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616022996528,0,1779681616005517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6473528742790222,0.7621904015541077
1779681616036984803,0,1779681616005517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681616005517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616040460805,0,1779681616090354170,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616080529015,0,1779681616039517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473886966705322,0.7621600031852722
1779681616090715903,0,1779681616140364522,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616104091567,0,1779681616039517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681616039517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616105516900,0,1779681616094517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6473668217658997,0.7621785998344421
1779681616124416887,0,1779681616094517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681616094517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616140500554,0,1779681616190353903,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616167084958,0,1779681616128517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473914384841919,0.762157678604126
1779681616188470159,0,1779681616128517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681616128517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616190527566,0,1779681616240353628,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616199504773,0,1779681616185517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473850607872009,0.7621631026268005
1779681616219540411,0,1779681616185517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6228530828877991,-0.33414947820069674,-0.3344156763881306,0.6233492750787762,0,1779681616185517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6771686422274821,0.20259434007005708,0.2027557356418874,0.677708104584624
1779681616240727204,0,1779681616290366145,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616260205342,0,1779681616219517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6474208235740662,0.7621327042579651
1779681616280660701,0,1779681616271517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6474372148513794,0.7621188163757324
1779681616285601504,0,1779681616219517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681616219517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616290508472,0,1779681616340358030,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616298594810,0,1779681616271517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681616271517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616338869673,0,1779681616305517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6474183797836304,0.7621347904205322
1779681616340522669,0,1779681616390355377,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616362303392,0,1779681616305517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681616305517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616381127670,0,1779681616367517095,odom,base_footprint,1.0488691329956055,2.069633960723877,0.0,0.0,0.0,0.6473742127418518,0.7621723413467407
1779681616390483758,0,1779681616440358238,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616399689879,0,1779681616367517095,base_link,wheel_left_link,0.0,0.144,0.023,-0.6225966893222736,-0.33462695511506213,-0.33489353368163,0.623092677258847,0,1779681616367517095,base_link,wheel_right_link,0.0,-0.144,0.023,-0.6770138779454538,0.20311091973080053,0.20327272683273437,0.6775532170105543
1779681616440493150,0,1779681616490353975,map,odom,-0.012332733818746526,0.006376973851738773,0.0,0.0,0.0,-0.0023146530072256023,0.9999973211871401
1779681616440715737,0,1779681616401517095,odom,base_footprint,1.0488731861114502,2.0696589946746826,0.0,0.0,0.0,0.6474207043647766,0.7621328234672546
