%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779681760676622251,0.01,0.0,0.0,0.0,0.0,0.0
1779681760777357541,0.01,0.0,0.0,0.0,0.0,0.0
1779681760877566720,0.01,0.0,0.0,0.0,0.0,0.0
1779681760977973404,0.01,0.0,0.0,0.0,0.0,0.0
1779681761078395538,0.01,0.0,0.0,0.0,0.0,0.0
1779681761178446220,0.01,0.0,0.0,0.0,0.0,0.0
1779681761278779757,0.01,0.0,0.0,0.0,0.0,0.0
1779681761378976216,0.01,0.0,0.0,0.0,0.0,0.0
1779681761479878819,0.01,0.0,0.0,0.0,0.0,0.0
1779681761580406718,0.01,0.0,0.0,0.0,0.0,0.0
1779681761680787244,0.01,0.0,0.0,0.0,0.0,0.0
1779681761781342733,0.01,0.0,0.0,0.0,0.0,0.0
1779681761881611449,0.01,0.0,0.0,0.0,0.0,0.0
1779681761981796102,0.01,0.0,0.0,0.0,0.0,0.0
1779681762082495319,0.01,0.0,0.0,0.0,0.0,0.0
1779681762182957245,0.01,0.0,0.0,0.0,0.0,0.0
1779681762283208783,0.01,0.0,0.0,0.0,0.0,0.0
1779681762383846042,0.01,0.0,0.0,0.0,0.0,0.0
1779681762484503092,0.01,0.0,0.0,0.0,0.0,0.0
1779681762584566696,0.01,0.0,0.0,0.0,0.0,0.0
1779681762684865138,0.01,0.0,0.0,0.0,0.0,0.0
1779681762785240305,0.01,0.0,0.0,0.0,0.0,0.0
1779681762885809488,0.01,0.0,0.0,0.0,0.0,0.0
1779681762986495884,0.01,0.0,0.0,0.0,0.0,0.0
1779681763088541728,0.01,0.0,0.0,0.0,0.0,0.0
1779681763188713071,0.01,0.0,0.0,0.0,0.0,0.0
1779681763289587280,0.01,0.0,0.0,0.0,0.0,0.0
1779681763389820967,0.01,0.0,0.0,0.0,0.0,0.0
1779681763490580981,0.01,0.0,0.0,0.0,0.0,0.0
1779681763590642045,0.01,0.0,0.0,0.0,0.0,0.0
1779681763690864577,0.01,0.0,0.0,0.0,0.0,0.0
1779681763791116883,0.01,0.0,0.0,0.0,0.0,0.0
1779681763891540900,0.01,0.0,0.0,0.0,0.0,0.0
1779681763991980399,0.01,0.0,0.0,0.0,0.0,0.0
1779681764092215745,0.01,0.0,0.0,0.0,0.0,0.0
1779681764192697496,0.01,0.0,0.0,0.0,0.0,0.0
1779681764292896781,0.01,0.0,0.0,0.0,0.0,0.0
1779681764393357887,0.01,0.0,0.0,0.0,0.0,0.0
1779681764493547256,0.01,0.0,0.0,0.0,0.0,0.0
1779681764594008021,0.01,0.0,0.0,0.0,0.0,0.0
1779681764694291716,0.01,0.0,0.0,0.0,0.0,0.0
1779681764794474534,0.01,0.0,0.0,0.0,0.0,0.0
1779681764894819930,0.01,0.0,0.0,0.0,0.0,0.0
1779681764994888132,0.01,0.0,0.0,0.0,0.0,0.0
1779681765095209903,0.01,0.0,0.0,0.0,0.0,0.0
1779681765195556793,0.01,0.0,0.0,0.0,0.0,0.0
1779681765295697249,0.01,0.0,0.0,0.0,0.0,0.0
1779681765396193532,0.01,0.0,0.0,0.0,0.0,0.0
1779681765496481537,0.01,0.0,0.0,0.0,0.0,0.0
1779681765596633696,0.01,0.0,0.0,0.0,0.0,0.0
1779681765696824643,0.01,0.0,0.0,0.0,0.0,0.0
1779681765797224190,0.01,0.0,0.0,0.0,0.0,0.0
1779681765897506149,0.01,0.0,0.0,0.0,0.0,0.0
1779681765997617533,0.01,0.0,0.0,0.0,0.0,0.0
1779681766097920731,0.01,0.0,0.0,0.0,0.0,0.0
1779681766198208298,0.01,0.0,0.0,0.0,0.0,0.0
1779681766298516119,0.01,0.0,0.0,0.0,0.0,0.0
