%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779692079506933826,0.02314716499409796,0.0,0.0,0.0,0.0,-0.01193062801975342
1779692079606424697,0.0228282491070843,0.0,0.0,0.0,0.0,-0.010707251615420632
1779692079706688931,0.022520746400675272,0.0,0.0,0.0,0.0,-0.0103708948754474
1779692079806726117,0.022224627150923413,0.0,0.0,0.0,0.0,-0.008755880022433993
1779692079907187017,0.02192850773173922,0.0,0.0,0.0,0.0,-0.00779729635617199
1779692080006816100,0.02151469794762858,0.0,0.0,0.0,0.0,-0.006268620072931164
1779692080106841483,0.021226142096365686,0.0,0.0,0.0,0.0,-0.005886519974817261
1779692080208216000,0.02090345029635187,0.0,0.0,0.0,0.0,-0.004780386377266188
1779692080307820279,0.02045544374279241,0.0,0.0,0.0,0.0,-0.004853247050880305
1779692080406360388,0.020174496018250825,0.0,0.0,0.0,0.0,-0.004632939466148511
1779692080506378267,0.019908748954847604,0.0,0.0,0.0,0.0,-0.003578684046175895
1779692080606443533,0.019646775705588888,0.0,0.0,0.0,0.0,-0.002759488460077675
1779692080706580275,0.01935445869336656,0.0,0.0,0.0,0.0,-0.0024799129465494785
1779692080806931993,0.019100087974920885,0.0,0.0,0.0,0.0,-0.002654778069104413
1779692080906490104,0.018743232316817158,0.0,0.0,0.0,0.0,-0.0029190610520027915
1779692081006418579,0.018473689244043315,0.0,0.0,0.0,0.0,-0.002585953722461287
1779692081106537223,0.01808642030434861,0.0,0.0,0.0,0.0,-0.0021370510945781795
1779692081214943331,0.0,0.0,0.0,0.0,0.0,0.0
1779692081306406122,0.025077426631839046,0.0,0.0,0.0,0.0,-0.006205802560461771
1779692081407588172,0.02499008944298497,0.0,0.0,0.0,0.0,-0.006304780504693741
1779692081506880922,0.024796489790383517,0.0,0.0,0.0,0.0,-0.007698568305199105
1779692081606723222,0.02447000786543708,0.0,0.0,0.0,0.0,-0.008223891063340427
1779692081706283693,0.02401060197287099,0.0,0.0,0.0,0.0,-0.007822593944190381
1779692081806378698,0.02369931082906086,0.0,0.0,0.0,0.0,-0.006603885802360154
1779692081906419518,0.023387994772762582,0.0,0.0,0.0,0.0,-0.0057182025260105185
1779692082006573686,0.022807120364790566,0.0,0.0,0.0,0.0,-0.004437121190279503
1779692082106351497,0.02269322906761634,0.0,0.0,0.0,0.0,-0.004466680635225595
1779692082206227966,0.022317359769348736,0.0,0.0,0.0,0.0,-0.004415633633558569
1779692082306532612,0.021983256866033578,0.0,0.0,0.0,0.0,-0.0046766600584486895
1779692082406419702,0.021516295638780096,0.0,0.0,0.0,0.0,-0.005144267034636663
1779692082506654966,0.02122395035967011,0.0,0.0,0.0,0.0,-0.004098053331470175
1779692082606252173,0.02095820054459036,0.0,0.0,0.0,0.0,-0.003998800742409658
1779692082706395091,0.020654479360796566,0.0,0.0,0.0,0.0,-0.004420025595921362
1779692082806343349,0.020400119079716762,0.0,0.0,0.0,0.0,-0.004438057812991558
1779692082906312790,0.02001286066742688,0.0,0.0,0.0,0.0,-0.004585303399983864
1779692083006350152,0.019750886940775196,0.0,0.0,0.0,0.0,-0.00399263726290755
1779692083106337879,0.019318057859658847,0.0,0.0,0.0,0.0,-0.003739404643608335
1779692083206740581,0.01921936253223702,0.0,0.0,0.0,0.0,-0.0038722176082204296
1779692083306331233,0.01875239147418379,0.0,0.0,0.0,0.0,-0.004295017522347733
1779692083406148556,0.018517019382874273,0.0,0.0,0.0,0.0,-0.004436322490617761
1779692083507114524,0.018270257838561586,0.0,0.0,0.0,0.0,-0.003706437053705991
1779692083606438885,0.01802728514437997,0.0,0.0,0.0,0.0,-0.00453629488085161
1779692083716600172,0.0,0.0,0.0,0.0,0.0,0.0
1779692083806286158,0.025048811535095104,0.0,0.0,0.0,0.0,-0.006841901826117769
1779692083906409292,0.024877976908064436,0.0,0.0,0.0,0.0,-0.0064923424143646935
1779692084006378786,0.024657758251587683,0.0,0.0,0.0,0.0,-0.007462297986250199
1779692084106700548,0.02414901655495556,0.0,0.0,0.0,0.0,-0.0071235152983147865
1779692084206590722,0.023799716716024027,0.0,0.0,0.0,0.0,-0.007213428575806202
1779692084306564134,0.02350358306777385,0.0,0.0,0.0,0.0,-0.006922051657316741
1779692084406317589,0.023180878426612078,0.0,0.0,0.0,0.0,-0.0073816587285712165
1779692084507421967,0.02288096327747334,0.0,0.0,0.0,0.0,-0.0059767981046310314
1779692084606431893,0.02258103558471335,0.0,0.0,0.0,0.0,-0.005986475768235522
1779692084706235175,0.02217481619884724,0.0,0.0,0.0,0.0,-0.006195763606900662
1779692084806435575,0.021867301797652065,0.0,0.0,0.0,0.0,-0.005284477149794187
1779692084906105611,0.021377542327323557,0.0,0.0,0.0,0.0,-0.004783406121381617
1779692085006491745,0.02109282486940658,0.0,0.0,0.0,0.0,-0.0033221453264402623
1779692085106183486,0.020838454612978678,0.0,0.0,0.0,0.0,-0.003319814992155057
1779692085206495758,0.020538516489206272,0.0,0.0,0.0,0.0,-0.0035658168261817336
1779692085306747970,0.020261347607925938,0.0,0.0,0.0,0.0,-0.0025908717216395205
1779692085406432287,0.01999558830786415,0.0,0.0,0.0,0.0,-0.003133341864742123
1779692085506359071,0.019699452793299772,0.0,0.0,0.0,0.0,-0.0021992802803518785
1779692085606357366,0.01934257489677566,0.0,0.0,0.0,0.0,-0.002640891475215623
1779692085706679552,0.019095775957083717,0.0,0.0,0.0,0.0,-0.0029268828179503936
1779692085806304887,0.01989983788204126,0.0,0.0,0.0,0.0,-0.04094465358431232
1779692085907402736,0.020760598240479888,0.0,0.0,0.0,0.0,-0.07159987998054274
1779692086006557495,0.02068363383721018,0.0,0.0,0.0,0.0,-0.07511231452806033
1779692086106551780,0.020384064669472526,0.0,0.0,0.0,0.0,-0.07066513632649074
1779692086206256042,0.020118570688968076,0.0,0.0,0.0,0.0,-0.06192587518424375
1779692086306225619,0.019761946455369356,0.0,0.0,0.0,0.0,-0.05104500892290975
1779692086406977259,0.019500114686429003,0.0,0.0,0.0,0.0,-0.04233744646816928
1779692086506511203,0.019238247177358843,0.0,0.0,0.0,0.0,-0.03582168433812616
1779692086606182597,0.018832113119718878,0.0,0.0,0.0,0.0,-0.02473109543445562
1779692086706298284,0.018585377106871224,0.0,0.0,0.0,0.0,-0.02134518744135172
1779692086806308567,0.018353799314993043,0.0,0.0,0.0,0.0,-0.01755963527336024
