%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1779683673683887533,0,1779683673667300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956801176071167,0.8032217621803284
1779683673741326467,0,1779683673701300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957080721855164,0.8032010197639465
1779683673768271695,0,1779683673754300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957354307174683,0.8031807541847229
1779683673825007579,0,1779683673788300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957217812538147,0.8031908869743347
1779683673847215628,0,1779683673830300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957027673721313,0.8032049536705017
1779683673903775134,0,1779683673864300762,odom,base_footprint,1.5539498329162598,8.753756523132324,0.0,0.0,0.0,0.5957147479057312,0.8031960725784302
1779683673925427013,0,1779683673914300762,odom,base_footprint,1.5539498329162598,8.753756523132324,0.0,0.0,0.0,0.5956826210021973,0.8032199144363403
1779683673982611380,0,1779683673948300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957081317901611,0.8032009601593018
1779683674010357529,0,1779683673992300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957503318786621,0.8031696677207947
1779683674071516617,0,1779683674026300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957252979278564,0.8031882643699646
1779683674092709375,0,1779683674077300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957415103912354,0.80317622423172
1779683674149774406,0,1779683674111300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957175493240356,0.803193986415863
1779683674178177105,0,1779683674160300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956827998161316,0.8032197952270508
1779683674235461211,0,1779683674194300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957096815109253,0.803199827671051
1779683674257629917,0,1779683674242300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957329273223877,0.8031826019287109
1779683674313031656,0,1779683674276300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957216024398804,0.8031909465789795
1779683674341043661,0,1779683674327300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957551002502441,0.8031661510467529
1779683674398856010,0,1779683674361300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957314968109131,0.8031836748123169
1779683674421468864,0,1779683674406300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956726670265198,0.8032273054122925
1779683674478396164,0,1779683674440300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957055687904358,0.8032028675079346
1779683674500961414,0,1779683674491300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957767367362976,0.8031501173973083
1779683674556532978,0,1779683674525300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957426428794861,0.8031753897666931
1779683674604509056,0,1779683674589300762,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.595758855342865,0.8031634092330933
1779683674661615521,0,1779683674654671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957290530204773,0.8031854629516602
1779683674689656135,0,1779683674708671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956870913505554,0.8032165765762329
1779683674746632842,0,1779683674742671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957072973251343,0.8032016158103943
1779683674768441922,0,1779683674785671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957583785057068,0.8031637072563171
1779683674825881568,0,1779683674819671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957465767860413,0.8031724691390991
1779683674848054603,0,1779683674866671091,odom,base_footprint,1.5539498329162598,8.753756523132324,0.0,0.0,0.0,0.5957126021385193,0.8031976222991943
1779683674905713237,0,1779683674900671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957123041152954,0.8031979203224182
1779683674933871900,0,1779683674948671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957551002502441,0.8031661510467529
1779683674990163606,0,1779683674982671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957333445549011,0.8031822443008423
1779683675012151366,0,1779683675029671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.595711886882782,0.8031982183456421
1779683675071732599,0,1779683675063671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957277417182922,0.8031864166259766
1779683675098991476,0,1779683675113671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957620143890381,0.8031610250473022
1779683675156470967,0,1779683675147671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957362055778503,0.8031801581382751
1779683675177774185,0,1779683675192671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956786870956421,0.8032228350639343
1779683675236826148,0,1779683675226671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957155227661133,0.8031955361366272
1779683675259034146,0,1779683675277671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956745147705078,0.8032259345054626
1779683675315414285,0,1779683675311671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957092046737671,0.8032001852989197
1779683675343132352,0,1779683675357671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957757830619812,0.8031508326530457
1779683675400664170,0,1779683675391671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.595737874507904,0.8031789064407349
1779683675422882322,0,1779683675435671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957412123680115,0.8031764626502991
1779683675480869349,0,1779683675469671091,odom,base_footprint,1.553964614868164,8.753804206848145,0.0,0.0,0.0,0.5957374572753906,0.8031792044639587
1779683675503302871,0,1779683675521671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957598686218262,0.8031625747680664
1779683675559662751,0,1779683675555671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957311391830444,0.803183913230896
1779683675587242282,0,1779683675601671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957132577896118,0.8031972050666809
1779683675644937832,0,1779683675635671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957249402999878,0.8031885027885437
1779683675666502665,0,1779683675680671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.595774233341217,0.8031519651412964
1779683675722724534,0,1779683675714671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957379341125488,0.8031788468360901
1779683675744248254,0,1779683675764671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957826972007751,0.8031456470489502
1779683675800406149,0,1779683675798671091,odom,base_footprint,1.5539498329162598,8.753756523132324,0.0,0.0,0.0,0.5957435369491577,0.8031747341156006
1779683675828742340,0,1779683675848671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957252383232117,0.8031883239746094
1779683675887093730,0,1779683675882671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957279205322266,0.803186297416687
1779683675933167523,0,1779683675954671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957338213920593,0.8031819462776184
1779683675988487105,0,1779683675988671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957320928573608,0.8031831979751587
1779683676035457467,0,1779683676055671091,odom,base_footprint,1.5539498329162598,8.753756523132324,0.0,0.0,0.0,0.5957057476043701,0.803202748298645
1779683676093591161,0,1779683676089671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957255363464355,0.8031880855560303
1779683676141838862,0,1779683676160671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956970453262329,0.8032092452049255
1779683676197648721,0,1779683676194671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957126021385193,0.8031976819038391
1779683676245097684,0,1779683676264671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956758856773376,0.8032249212265015
1779683676299150760,0,1779683676298671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957129001617432,0.80319744348526
1779683676351396671,0,1779683676367671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5956884622573853,0.8032155632972717
1779683676407575018,0,1779683676401671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957210659980774,0.8031914234161377
1779683676435807813,0,1779683676449671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957158207893372,0.8031952977180481
1779683676492527102,0,1779683676483671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957233905792236,0.8031896352767944
1779683676513898704,0,1779683676528671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957265496253967,0.8031873106956482
1779683676571090396,0,1779683676562671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957299470901489,0.8031848073005676
1779683676592783198,0,1779683676612671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957939028739929,0.8031373620033264
1779683676649872402,0,1779683676646671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.595753014087677,0.8031677007675171
1779683676677894837,0,1779683676693671091,odom,base_footprint,1.5539498329162598,8.753756523132324,0.0,0.0,0.0,0.5957202911376953,0.8031919598579407
1779683676734391656,0,1779683676727671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957323312759399,0.8031830787658691
1779683676756792153,0,1779683676773671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.595747172832489,0.8031720519065857
1779683676813911148,0,1779683676807671091,odom,base_footprint,1.553957223892212,8.753780364990234,0.0,0.0,0.0,0.5957313776016235,0.8031837940216064
