%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1779683673513395013,956235,1779683673328300762,imu_link,-0.00111947872210294,0.007818826474249363,-0.6195146441459656,-0.7849398255348206,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.15143325924873352,-0.0586579404771328,9.595361709594727,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513462826,956236,1779683673333300762,imu_link,-0.00111947872210294,0.007818826474249363,-0.6195146441459656,-0.7849398255348206,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.15143325924873352,-0.0586579404771328,9.595361709594727,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513494445,956237,1779683673338300762,imu_link,-0.0017974348738789558,0.00812368094921112,-0.6195086240768433,-0.784940242767334,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.17836801707744598,-0.052073884755373,9.633668899536133,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513515139,956238,1779683673347300762,imu_link,-0.002836190164089203,0.008660721592605114,-0.6194984912872314,-0.7849394679069519,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.15263035893440247,-0.06584054231643677,9.619902610778809,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513533030,956239,1779683673403300762,imu_link,-0.0001185466826427728,0.012998026795685291,-0.6194999814033508,-0.7848835587501526,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.166995570063591,-0.06643909960985184,9.634267807006836,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513550403,956240,1779683673405300762,imu_link,-0.0005683727213181555,0.012480598874390125,-0.6194993257522583,-0.7848923206329346,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.1759738177061081,-0.035913024097681046,9.643844604492188,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513572942,956241,1779683673410300762,imu_link,-0.0005683727213181555,0.012480598874390125,-0.6194993257522583,-0.7848923206329346,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.1759738177061081,-0.035913024097681046,9.643844604492188,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513587166,956242,1779683673415300762,imu_link,-0.0009664859971962869,0.01185183972120285,-0.619499683380127,-0.7849013209342957,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.16639702022075653,-0.05686229094862938,9.647435188293457,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513614040,956243,1779683673420300762,imu_link,-0.0012535997666418552,0.011172201484441757,-0.6195011734962463,-0.784909725189209,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.14425064623355865,-0.041299980133771896,9.674968719482422,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779683673513629717,956244,1779683673425300762,imu_link,-0.0012535997666418552,0.011172201484441757,-0.6195011734962463,-0.784909725189209,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.14425064623355865,-0.041299980133771896,9.674968719482422,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
