%time,field.header.seq,field.header.stamp,field.header.frame_id,field.poses0.header.seq,field.poses0.header.stamp,field.poses0.header.frame_id,field.poses0.pose.position.x,field.poses0.pose.position.y,field.poses0.pose.position.z,field.poses0.pose.orientation.x,field.poses0.pose.orientation.y,field.poses0.pose.orientation.z,field.poses0.pose.orientation.w,field.poses1.header.seq,field.poses1.header.stamp,field.poses1.header.frame_id,field.poses1.pose.position.x,field.poses1.pose.position.y,field.poses1.pose.position.z,field.poses1.pose.orientation.x,field.poses1.pose.orientation.y,field.poses1.pose.orientation.z,field.poses1.pose.orientation.w,field.poses2.header.seq,field.poses2.header.stamp,field.poses2.header.frame_id,field.poses2.pose.position.x,field.poses2.pose.position.y,field.poses2.pose.position.z,field.poses2.pose.orientation.x,field.poses2.pose.orientation.y,field.poses2.pose.orientation.z,field.poses2.pose.orientation.w,field.poses3.header.seq,field.poses3.header.stamp,field.poses3.header.frame_id,field.poses3.pose.position.x,field.poses3.pose.position.y,field.poses3.pose.position.z,field.poses3.pose.orientation.x,field.poses3.pose.orientation.y,field.poses3.pose.orientation.z,field.poses3.pose.orientation.w,field.poses4.header.seq,field.poses4.header.stamp,field.poses4.header.frame_id,field.poses4.pose.position.x,field.poses4.pose.position.y,field.poses4.pose.position.z,field.poses4.pose.orientation.x,field.poses4.pose.orientation.y,field.poses4.pose.orientation.z,field.poses4.pose.orientation.w,field.poses5.header.seq,field.poses5.header.stamp,field.poses5.header.frame_id,field.poses5.pose.position.x,field.poses5.pose.position.y,field.poses5.pose.position.z,field.poses5.pose.orientation.x,field.poses5.pose.orientation.y,field.poses5.pose.orientation.z,field.poses5.pose.orientation.w,field.poses6.header.seq,field.poses6.header.stamp,field.poses6.header.frame_id,field.poses6.pose.position.x,field.poses6.pose.position.y,field.poses6.pose.position.z,field.poses6.pose.orientation.x,field.poses6.pose.orientation.y,field.poses6.pose.orientation.z,field.poses6.pose.orientation.w,field.poses7.header.seq,field.poses7.header.stamp,field.poses7.header.frame_id,field.poses7.pose.position.x,field.poses7.pose.position.y,field.poses7.pose.position.z,field.poses7.pose.orientation.x,field.poses7.pose.orientation.y,field.poses7.pose.orientation.z,field.poses7.pose.orientation.w,field.poses8.header.seq,field.poses8.header.stamp,field.poses8.header.frame_id,field.poses8.pose.position.x,field.poses8.pose.position.y,field.poses8.pose.position.z,field.poses8.pose.orientation.x,field.poses8.pose.orientation.y,field.poses8.pose.orientation.z,field.poses8.pose.orientation.w,field.poses9.header.seq,field.poses9.header.stamp,field.poses9.header.frame_id,field.poses9.pose.position.x,field.poses9.pose.position.y,field.poses9.pose.position.z,field.poses9.pose.orientation.x,field.poses9.pose.orientation.y,field.poses9.pose.orientation.z,field.poses9.pose.orientation.w,field.poses10.header.seq,field.poses10.header.stamp,field.poses10.header.frame_id,field.poses10.pose.position.x,field.poses10.pose.position.y,field.poses10.pose.position.z,field.poses10.pose.orientation.x,field.poses10.pose.orientation.y,field.poses10.pose.orientation.z,field.poses10.pose.orientation.w,field.poses11.header.seq,field.poses11.header.stamp,field.poses11.header.frame_id,field.poses11.pose.position.x,field.poses11.pose.position.y,field.poses11.pose.position.z,field.poses11.pose.orientation.x,field.poses11.pose.orientation.y,field.poses11.pose.orientation.z,field.poses11.pose.orientation.w,field.poses12.header.seq,field.poses12.header.stamp,field.poses12.header.frame_id,field.poses12.pose.position.x,field.poses12.pose.position.y,field.poses12.pose.position.z,field.poses12.pose.orientation.x,field.poses12.pose.orientation.y,field.poses12.pose.orientation.z,field.poses12.pose.orientation.w,field.poses13.header.seq,field.poses13.header.stamp,field.poses13.header.frame_id,field.poses13.pose.position.x,field.poses13.pose.position.y,field.poses13.pose.position.z,field.poses13.pose.orientation.x,field.poses13.pose.orientation.y,field.poses13.pose.orientation.z,field.poses13.pose.orientation.w,field.poses14.header.seq,field.poses14.header.stamp,field.poses14.header.frame_id,field.poses14.pose.position.x,field.poses14.pose.position.y,field.poses14.pose.position.z,field.poses14.pose.orientation.x,field.poses14.pose.orientation.y,field.poses14.pose.orientation.z,field.poses14.pose.orientation.w,field.poses15.header.seq,field.poses15.header.stamp,field.poses15.header.frame_id,field.poses15.pose.position.x,field.poses15.pose.position.y,field.poses15.pose.position.z,field.poses15.pose.orientation.x,field.poses15.pose.orientation.y,field.poses15.pose.orientation.z,field.poses15.pose.orientation.w,field.poses16.header.seq,field.poses16.header.stamp,field.poses16.header.frame_id,field.poses16.pose.position.x,field.poses16.pose.position.y,field.poses16.pose.position.z,field.poses16.pose.orientation.x,field.poses16.pose.orientation.y,field.poses16.pose.orientation.z,field.poses16.pose.orientation.w,field.poses17.header.seq,field.poses17.header.stamp,field.poses17.header.frame_id,field.poses17.pose.position.x,field.poses17.pose.position.y,field.poses17.pose.position.z,field.poses17.pose.orientation.x,field.poses17.pose.orientation.y,field.poses17.pose.orientation.z,field.poses17.pose.orientation.w,field.poses18.header.seq,field.poses18.header.stamp,field.poses18.header.frame_id,field.poses18.pose.position.x,field.poses18.pose.position.y,field.poses18.pose.position.z,field.poses18.pose.orientation.x,field.poses18.pose.orientation.y,field.poses18.pose.orientation.z,field.poses18.pose.orientation.w,field.poses19.header.seq,field.poses19.header.stamp,field.poses19.header.frame_id,field.poses19.pose.position.x,field.poses19.pose.position.y,field.poses19.pose.position.z,field.poses19.pose.orientation.x,field.poses19.pose.orientation.y,field.poses19.pose.orientation.z,field.poses19.pose.orientation.w,field.poses20.header.seq,field.poses20.header.stamp,field.poses20.header.frame_id,field.poses20.pose.position.x,field.poses20.pose.position.y,field.poses20.pose.position.z,field.poses20.pose.orientation.x,field.poses20.pose.orientation.y,field.poses20.pose.orientation.z,field.poses20.pose.orientation.w,field.poses21.header.seq,field.poses21.header.stamp,field.poses21.header.frame_id,field.poses21.pose.position.x,field.poses21.pose.position.y,field.poses21.pose.position.z,field.poses21.pose.orientation.x,field.poses21.pose.orientation.y,field.poses21.pose.orientation.z,field.poses21.pose.orientation.w,field.poses22.header.seq,field.poses22.header.stamp,field.poses22.header.frame_id,field.poses22.pose.position.x,field.poses22.pose.position.y,field.poses22.pose.position.z,field.poses22.pose.orientation.x,field.poses22.pose.orientation.y,field.poses22.pose.orientation.z,field.poses22.pose.orientation.w,field.poses23.header.seq,field.poses23.header.stamp,field.poses23.header.frame_id,field.poses23.pose.position.x,field.poses23.pose.position.y,field.poses23.pose.position.z,field.poses23.pose.orientation.x,field.poses23.pose.orientation.y,field.poses23.pose.orientation.z,field.poses23.pose.orientation.w,field.poses24.header.seq,field.poses24.header.stamp,field.poses24.header.frame_id,field.poses24.pose.position.x,field.poses24.pose.position.y,field.poses24.pose.position.z,field.poses24.pose.orientation.x,field.poses24.pose.orientation.y,field.poses24.pose.orientation.z,field.poses24.pose.orientation.w,field.poses25.header.seq,field.poses25.header.stamp,field.poses25.header.frame_id,field.poses25.pose.position.x,field.poses25.pose.position.y,field.poses25.pose.position.z,field.poses25.pose.orientation.x,field.poses25.pose.orientation.y,field.poses25.pose.orientation.z,field.poses25.pose.orientation.w,field.poses26.header.seq,field.poses26.header.stamp,field.poses26.header.frame_id,field.poses26.pose.position.x,field.poses26.pose.position.y,field.poses26.pose.position.z,field.poses26.pose.orientation.x,field.poses26.pose.orientation.y,field.poses26.pose.orientation.z,field.poses26.pose.orientation.w,field.poses27.header.seq,field.poses27.header.stamp,field.poses27.header.frame_id,field.poses27.pose.position.x,field.poses27.pose.position.y,field.poses27.pose.position.z,field.poses27.pose.orientation.x,field.poses27.pose.orientation.y,field.poses27.pose.orientation.z,field.poses27.pose.orientation.w,field.poses28.header.seq,field.poses28.header.stamp,field.poses28.header.frame_id,field.poses28.pose.position.x,field.poses28.pose.position.y,field.poses28.pose.position.z,field.poses28.pose.orientation.x,field.poses28.pose.orientation.y,field.poses28.pose.orientation.z,field.poses28.pose.orientation.w,field.poses29.header.seq,field.poses29.header.stamp,field.poses29.header.frame_id,field.poses29.pose.position.x,field.poses29.pose.position.y,field.poses29.pose.position.z,field.poses29.pose.orientation.x,field.poses29.pose.orientation.y,field.poses29.pose.orientation.z,field.poses29.pose.orientation.w,field.poses30.header.seq,field.poses30.header.stamp,field.poses30.header.frame_id,field.poses30.pose.position.x,field.poses30.pose.position.y,field.poses30.pose.position.z,field.poses30.pose.orientation.x,field.poses30.pose.orientation.y,field.poses30.pose.orientation.z,field.poses30.pose.orientation.w,field.poses31.header.seq,field.poses31.header.stamp,field.poses31.header.frame_id,field.poses31.pose.position.x,field.poses31.pose.position.y,field.poses31.pose.position.z,field.poses31.pose.orientation.x,field.poses31.pose.orientation.y,field.poses31.pose.orientation.z,field.poses31.pose.orientation.w,field.poses32.header.seq,field.poses32.header.stamp,field.poses32.header.frame_id,field.poses32.pose.position.x,field.poses32.pose.position.y,field.poses32.pose.position.z,field.poses32.pose.orientation.x,field.poses32.pose.orientation.y,field.poses32.pose.orientation.z,field.poses32.pose.orientation.w,field.poses33.header.seq,field.poses33.header.stamp,field.poses33.header.frame_id,field.poses33.pose.position.x,field.poses33.pose.position.y,field.poses33.pose.position.z,field.poses33.pose.orientation.x,field.poses33.pose.orientation.y,field.poses33.pose.orientation.z,field.poses33.pose.orientation.w,field.poses34.header.seq,field.poses34.header.stamp,field.poses34.header.frame_id,field.poses34.pose.position.x,field.poses34.pose.position.y,field.poses34.pose.position.z,field.poses34.pose.orientation.x,field.poses34.pose.orientation.y,field.poses34.pose.orientation.z,field.poses34.pose.orientation.w,field.poses35.header.seq,field.poses35.header.stamp,field.poses35.header.frame_id,field.poses35.pose.position.x,field.poses35.pose.position.y,field.poses35.pose.position.z,field.poses35.pose.orientation.x,field.poses35.pose.orientation.y,field.poses35.pose.orientation.z,field.poses35.pose.orientation.w,field.poses36.header.seq,field.poses36.header.stamp,field.poses36.header.frame_id,field.poses36.pose.position.x,field.poses36.pose.position.y,field.poses36.pose.position.z,field.poses36.pose.orientation.x,field.poses36.pose.orientation.y,field.poses36.pose.orientation.z,field.poses36.pose.orientation.w,field.poses37.header.seq,field.poses37.header.stamp,field.poses37.header.frame_id,field.poses37.pose.position.x,field.poses37.pose.position.y,field.poses37.pose.position.z,field.poses37.pose.orientation.x,field.poses37.pose.orientation.y,field.poses37.pose.orientation.z,field.poses37.pose.orientation.w,field.poses38.header.seq,field.poses38.header.stamp,field.poses38.header.frame_id,field.poses38.pose.position.x,field.poses38.pose.position.y,field.poses38.pose.position.z,field.poses38.pose.orientation.x,field.poses38.pose.orientation.y,field.poses38.pose.orientation.z,field.poses38.pose.orientation.w,field.poses39.header.seq,field.poses39.header.stamp,field.poses39.header.frame_id,field.poses39.pose.position.x,field.poses39.pose.position.y,field.poses39.pose.position.z,field.poses39.pose.orientation.x,field.poses39.pose.orientation.y,field.poses39.pose.orientation.z,field.poses39.pose.orientation.w,field.poses40.header.seq,field.poses40.header.stamp,field.poses40.header.frame_id,field.poses40.pose.position.x,field.poses40.pose.position.y,field.poses40.pose.position.z,field.poses40.pose.orientation.x,field.poses40.pose.orientation.y,field.poses40.pose.orientation.z,field.poses40.pose.orientation.w,field.poses41.header.seq,field.poses41.header.stamp,field.poses41.header.frame_id,field.poses41.pose.position.x,field.poses41.pose.position.y,field.poses41.pose.position.z,field.poses41.pose.orientation.x,field.poses41.pose.orientation.y,field.poses41.pose.orientation.z,field.poses41.pose.orientation.w,field.poses42.header.seq,field.poses42.header.stamp,field.poses42.header.frame_id,field.poses42.pose.position.x,field.poses42.pose.position.y,field.poses42.pose.position.z,field.poses42.pose.orientation.x,field.poses42.pose.orientation.y,field.poses42.pose.orientation.z,field.poses42.pose.orientation.w,field.poses43.header.seq,field.poses43.header.stamp,field.poses43.header.frame_id,field.poses43.pose.position.x,field.poses43.pose.position.y,field.poses43.pose.position.z,field.poses43.pose.orientation.x,field.poses43.pose.orientation.y,field.poses43.pose.orientation.z,field.poses43.pose.orientation.w,field.poses44.header.seq,field.poses44.header.stamp,field.poses44.header.frame_id,field.poses44.pose.position.x,field.poses44.pose.position.y,field.poses44.pose.position.z,field.poses44.pose.orientation.x,field.poses44.pose.orientation.y,field.poses44.pose.orientation.z,field.poses44.pose.orientation.w,field.poses45.header.seq,field.poses45.header.stamp,field.poses45.header.frame_id,field.poses45.pose.position.x,field.poses45.pose.position.y,field.poses45.pose.position.z,field.poses45.pose.orientation.x,field.poses45.pose.orientation.y,field.poses45.pose.orientation.z,field.poses45.pose.orientation.w,field.poses46.header.seq,field.poses46.header.stamp,field.poses46.header.frame_id,field.poses46.pose.position.x,field.poses46.pose.position.y,field.poses46.pose.position.z,field.poses46.pose.orientation.x,field.poses46.pose.orientation.y,field.poses46.pose.orientation.z,field.poses46.pose.orientation.w,field.poses47.header.seq,field.poses47.header.stamp,field.poses47.header.frame_id,field.poses47.pose.position.x,field.poses47.pose.position.y,field.poses47.pose.position.z,field.poses47.pose.orientation.x,field.poses47.pose.orientation.y,field.poses47.pose.orientation.z,field.poses47.pose.orientation.w,field.poses48.header.seq,field.poses48.header.stamp,field.poses48.header.frame_id,field.poses48.pose.position.x,field.poses48.pose.position.y,field.poses48.pose.position.z,field.poses48.pose.orientation.x,field.poses48.pose.orientation.y,field.poses48.pose.orientation.z,field.poses48.pose.orientation.w,field.poses49.header.seq,field.poses49.header.stamp,field.poses49.header.frame_id,field.poses49.pose.position.x,field.poses49.pose.position.y,field.poses49.pose.position.z,field.poses49.pose.orientation.x,field.poses49.pose.orientation.y,field.poses49.pose.orientation.z,field.poses49.pose.orientation.w,field.poses50.header.seq,field.poses50.header.stamp,field.poses50.header.frame_id,field.poses50.pose.position.x,field.poses50.pose.position.y,field.poses50.pose.position.z,field.poses50.pose.orientation.x,field.poses50.pose.orientation.y,field.poses50.pose.orientation.z,field.poses50.pose.orientation.w,field.poses51.header.seq,field.poses51.header.stamp,field.poses51.header.frame_id,field.poses51.pose.position.x,field.poses51.pose.position.y,field.poses51.pose.position.z,field.poses51.pose.orientation.x,field.poses51.pose.orientation.y,field.poses51.pose.orientation.z,field.poses51.pose.orientation.w,field.poses52.header.seq,field.poses52.header.stamp,field.poses52.header.frame_id,field.poses52.pose.position.x,field.poses52.pose.position.y,field.poses52.pose.position.z,field.poses52.pose.orientation.x,field.poses52.pose.orientation.y,field.poses52.pose.orientation.z,field.poses52.pose.orientation.w,field.poses53.header.seq,field.poses53.header.stamp,field.poses53.header.frame_id,field.poses53.pose.position.x,field.poses53.pose.position.y,field.poses53.pose.position.z,field.poses53.pose.orientation.x,field.poses53.pose.orientation.y,field.poses53.pose.orientation.z,field.poses53.pose.orientation.w,field.poses54.header.seq,field.poses54.header.stamp,field.poses54.header.frame_id,field.poses54.pose.position.x,field.poses54.pose.position.y,field.poses54.pose.position.z,field.poses54.pose.orientation.x,field.poses54.pose.orientation.y,field.poses54.pose.orientation.z,field.poses54.pose.orientation.w,field.poses55.header.seq,field.poses55.header.stamp,field.poses55.header.frame_id,field.poses55.pose.position.x,field.poses55.pose.position.y,field.poses55.pose.position.z,field.poses55.pose.orientation.x,field.poses55.pose.orientation.y,field.poses55.pose.orientation.z,field.poses55.pose.orientation.w,field.poses56.header.seq,field.poses56.header.stamp,field.poses56.header.frame_id,field.poses56.pose.position.x,field.poses56.pose.position.y,field.poses56.pose.position.z,field.poses56.pose.orientation.x,field.poses56.pose.orientation.y,field.poses56.pose.orientation.z,field.poses56.pose.orientation.w,field.poses57.header.seq,field.poses57.header.stamp,field.poses57.header.frame_id,field.poses57.pose.position.x,field.poses57.pose.position.y,field.poses57.pose.position.z,field.poses57.pose.orientation.x,field.poses57.pose.orientation.y,field.poses57.pose.orientation.z,field.poses57.pose.orientation.w,field.poses58.header.seq,field.poses58.header.stamp,field.poses58.header.frame_id,field.poses58.pose.position.x,field.poses58.pose.position.y,field.poses58.pose.position.z,field.poses58.pose.orientation.x,field.poses58.pose.orientation.y,field.poses58.pose.orientation.z,field.poses58.pose.orientation.w,field.poses59.header.seq,field.poses59.header.stamp,field.poses59.header.frame_id,field.poses59.pose.position.x,field.poses59.pose.position.y,field.poses59.pose.position.z,field.poses59.pose.orientation.x,field.poses59.pose.orientation.y,field.poses59.pose.orientation.z,field.poses59.pose.orientation.w,field.poses60.header.seq,field.poses60.header.stamp,field.poses60.header.frame_id,field.poses60.pose.position.x,field.poses60.pose.position.y,field.poses60.pose.position.z,field.poses60.pose.orientation.x,field.poses60.pose.orientation.y,field.poses60.pose.orientation.z,field.poses60.pose.orientation.w,field.poses61.header.seq,field.poses61.header.stamp,field.poses61.header.frame_id,field.poses61.pose.position.x,field.poses61.pose.position.y,field.poses61.pose.position.z,field.poses61.pose.orientation.x,field.poses61.pose.orientation.y,field.poses61.pose.orientation.z,field.poses61.pose.orientation.w,field.poses62.header.seq,field.poses62.header.stamp,field.poses62.header.frame_id,field.poses62.pose.position.x,field.poses62.pose.position.y,field.poses62.pose.position.z,field.poses62.pose.orientation.x,field.poses62.pose.orientation.y,field.poses62.pose.orientation.z,field.poses62.pose.orientation.w,field.poses63.header.seq,field.poses63.header.stamp,field.poses63.header.frame_id,field.poses63.pose.position.x,field.poses63.pose.position.y,field.poses63.pose.position.z,field.poses63.pose.orientation.x,field.poses63.pose.orientation.y,field.poses63.pose.orientation.z,field.poses63.pose.orientation.w,field.poses64.header.seq,field.poses64.header.stamp,field.poses64.header.frame_id,field.poses64.pose.position.x,field.poses64.pose.position.y,field.poses64.pose.position.z,field.poses64.pose.orientation.x,field.poses64.pose.orientation.y,field.poses64.pose.orientation.z,field.poses64.pose.orientation.w
1779683708730949156,1,1779683708729654073,map,0,1779683708729654073,map,1.1250001657754183,1.775000175461173,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,1.8250001762062311,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,1.8750001769512892,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,1.9250001776963472,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,1.9750001784414053,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.0250001791864634,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.0750001799315214,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.1250001806765795,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.1750001814216375,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.2250001821666956,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.2750001829117537,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.3250001836568117,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.3750001844018698,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.425000185146928,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.475000185891986,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.525000186637044,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.575000187382102,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.62500018812716,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.675000188872218,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.725000189617276,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.7750001903623343,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.8250001911073923,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.8750001918524504,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.9250001925975084,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,2.9750001933425665,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.0250001940876245,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.0750001948326826,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.1250001955777407,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.1750001963227987,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.225000197067857,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.275000197812915,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.325000198557973,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.375000199303031,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.425000200048089,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.475000200793147,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.525000201538205,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.575000202283263,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.6250002030283213,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.6750002037733793,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.7250002045184374,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.7750002052634954,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.8250002060085535,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.8750002067536116,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.9250002074986696,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,3.9750002082437277,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,4.025000208988786,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,4.075000209733844,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1250001657754183,4.125000210478902,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1750001665204763,4.125000210478902,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1750001665204763,4.17500021122396,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1750001665204763,4.225000211969018,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1750001665204763,4.275000212714076,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1750001665204763,4.325000213459134,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1750001665204763,4.375000214204192,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.1750001665204763,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.2250001672655344,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.2750001680105925,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.3250001687556505,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.3750001695007086,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.4250001702457666,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.4750001709908247,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.5250001717358828,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.5750001724809408,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.6250001732259989,4.42500021494925,0.0,0.0,0.0,0.0,1.0,0,1779683708729654073,map,1.675000173971057,4.42500021494925,0.0,0.0,0.0,0.0,1.0
