%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779682961967452812,0.0,0.0,0.0,0.0,0.0,0.0
1779682962066253377,0.0,0.0,0.0,0.0,0.0,0.0
1779682962165489232,0.0,0.0,0.0,0.0,0.0,0.0
1779682962267145959,0.0,0.0,0.0,0.0,0.0,0.0
1779682962368444736,0.0,0.0,0.0,0.0,0.0,0.0
1779682962454882158,0.0,0.0,0.0,0.0,0.0,-0.35
1779682962555303869,0.0,0.0,0.0,0.0,0.0,-0.35
1779682962654726899,0.0,0.0,0.0,0.0,0.0,-0.35
1779682962754804725,0.0,0.0,0.0,0.0,0.0,-0.35
1779682962854834780,0.0,0.0,0.0,0.0,0.0,-0.35
1779682962955111181,0.0,0.0,0.0,0.0,0.0,-0.3065220576362667
1779682963054803748,0.0,0.0,0.0,0.0,0.0,-0.24828266428608958
1779682963154969085,0.0,0.0,0.0,0.0,0.0,-0.2099597327826903
1779682963255242313,0.0,0.0,0.0,0.0,0.0,-0.17472373859327184
1779682963355124422,0.0,0.0,0.0,0.0,0.0,-0.13714946362924407
1779682963455627637,0.0,0.0,0.0,0.0,0.0,-0.10804538111267015
1779682963554879340,0.022335463023378212,0.0,0.0,0.0,0.0,-0.08389902548602723
1779682963654842395,0.02213330325886249,0.0,0.0,0.0,0.0,-0.061960309348346176
1779682963766378328,0.0,0.0,0.0,0.0,0.0,0.0
1779682963854707099,0.0,0.0,0.0,0.0,0.0,0.19887291273008134
1779682963970500892,0.0,0.0,0.0,0.0,0.0,0.0
1779682964054973687,0.0,0.0,0.0,0.0,0.0,0.18932595848275513
1779682964154971186,0.0,0.0,0.0,0.0,0.0,0.17166621551579686
1779682964254881393,0.0,0.0,0.0,0.0,0.0,0.16124966540838848
1779682964355151793,0.0,0.0,0.0,0.0,0.0,0.13701027129205545
1779682964454719757,0.0,0.0,0.0,0.0,0.0,0.10337943019202167
1779682964555631819,0.025396197997646596,0.0,0.0,0.0,0.0,0.0845800747557105
1779682964655174817,0.02540378569816443,0.0,0.0,0.0,0.0,0.06947564149088992
